problem_id,image_question,text_question,image_reference,text_reference,prediction,follows,prompt_role
10,An industrial machine made 9 shirts yesterday and 44 shirts today. It can make 3 shirts a minute. How many minutes did the machine work yesterday?,Bryan took a look at his books and magazines. If he has 9 books and 46 magazines in each of his 10 bookshelves How many magazines does he have in total?,3,460,"Bryan has 9 books and 46 magazines in each of his 10 bookshelves. To find the total number of magazines, we need to multiply the number of magazines per bookshelf by the number of bookshelves. 

46 magazines/bookshelf * 10 bookshelves = 460 magazines

Bryan has a total of 460 magazines. #### 460",text,neutral
11,Bryan took a look at his books and magazines. If he has 9 books and 46 magazines in each of his 10 bookshelves How many magazines does he have in total?,Dave had 17 apps on his phone. After adding some he had 18 left. How many apps did he add?,460,1,"Dave had 17 apps on his phone. After adding some, he had 18 left. To find out how many apps he added, we need to subtract the original number of apps from the new number of apps.

18 (new number of apps) - 17 (original number of apps) = 1

Dave added 1 app to his phone. #### 1",text,neutral
12,Dave had 17 apps on his phone. After adding some he had 18 left. How many apps did he add?,Dan has $ 4. He bought a candy bar for $ 7 and a chocolate for $ 6. How much money did he spend buying the candy bar and chocolate?,1,13,"Dan has $4. He bought a candy bar for $7 and a chocolate for $6. To find out how much money he spent, we need to add the cost of the candy bar and the chocolate. So, $7 + $6 = $13. Dan spent $13 buying the candy bar and chocolate. #### 13",text,neutral
13,Dan has $ 4. He bought a candy bar for $ 7 and a chocolate for $ 6. How much money did he spend buying the candy bar and chocolate?,The bananas in Philip's collection are organized into 196 groups. If there are a total of 392 bananas in Philip's banana collection How big is each group?,13,2,"Step 1: To find the size of each group, we need to divide the total number of bananas by the number of groups.
Step 2: The total number of bananas is 392 and the number of groups is 196.
Step 3: Divide 392 by 196 to find the size of each group.
Answer: 2.",text,neutral
14,The bananas in Philip's collection are organized into 196 groups. If there are a total of 392 bananas in Philip's banana collection How big is each group?,The cave is 1218 feet deep and they are already at 849 feet. If they are travelling at speed of 17 How much farther until they reach the end of the cave?,2,369,"Source A is an image of a math problem, while Source B is a text-based math problem. To solve the problem in Source B, we need to follow these steps:

1. Identify the information given in the problem:
   - Depth of the cave: 1218 feet
   - Current depth: 849 feet
   - Speed: 17 feet per hour

2. Calculate the remaining distance to the end of the cave:
   - Subtract the current depth from the total depth: 1218 - 849 = 369 feet

3. Calculate the time it will take to reach the end of the cave:
   - Divide the remaining distance by the speed: 369 / 17 = 21.7 hours

4. Round the time to the nearest whole number, as the problem does not specify the need for decimal places:
   - 21.7 hours ≈ 22 hours

5. Combine the remaining distance and the time to reach the end of the cave:
   - 369 feet and 22 hours

6. Format the answer as requested:
   - ""369 feet and 22 hours""

So, the answer is:
#### 369 feet and 22 hours",text,neutral
15,The cave is 1218 feet deep and they are already at 849 feet. If they are travelling at speed of 17 How much farther until they reach the end of the cave?,The Ferris wheel in paradise park has 4 seats. If 20 people can ride the wheel at the same time How many people can each seat hold?,369,5,"Step 1: Identify the total number of seats on the Ferris wheel.
The Ferris wheel has 4 seats.

Step 2: Identify the total number of people that can ride the wheel at the same time.
20 people can ride the wheel at the same time.

Step 3: Divide the total number of people by the number of seats to find out how many people each seat can hold.
20 people / 4 seats = 5 people per seat.

#### 5",text,neutral
16,The Ferris wheel in paradise park has 4 seats. If 20 people can ride the wheel at the same time How many people can each seat hold?,A farmer had 177 tomatoes and 12 potatoes in his garden. If he picked 53 tomatoes How many tomatoes and potatoes does he have left?,5,136,"Step 1: Identify the initial quantities of tomatoes and potatoes.
The farmer initially had 177 tomatoes and 12 potatoes.

Step 2: Identify the quantity of tomatoes picked.
The farmer picked 53 tomatoes.

Step 3: Subtract the picked tomatoes from the initial quantity of tomatoes.
177 - 53 = 124 tomatoes left.

Step 4: The quantity of potatoes remains unchanged since no potatoes were picked.
The farmer still has 12 potatoes.

Step 5: Combine the remaining quantities of tomatoes and potatoes.
124 tomatoes + 12 potatoes = 136.

#### 136",text,neutral
17,A farmer had 177 tomatoes and 12 potatoes in his garden. If he picked 53 tomatoes How many tomatoes and potatoes does he have left?,Danny collects bottle caps. He lost 66 bottle caps at the park. Now he has 25 bottle caps in his collection. How many bottle caps did danny have at first?,136,91,"Step 1: Identify the information given in the problem.
- Danny lost 66 bottle caps at the park.
- Danny now has 25 bottle caps in his collection.

Step 2: Determine the operation needed to find the initial number of bottle caps.
- To find the initial number of bottle caps, we need to add the number of bottle caps Danny lost to the number of bottle caps he has now.

Step 3: Perform the operation.
- Initial number of bottle caps = Number of bottle caps lost + Number of bottle caps now
- Initial number of bottle caps = 66 + 25
- Initial number of bottle caps = 91

Step 4: Write the final answer.
#### 91",text,neutral
18,Danny collects bottle caps. He lost 66 bottle caps at the park. Now he has 25 bottle caps in his collection. How many bottle caps did danny have at first?,"Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?",91,13,"Step 1: Identify the number of emails received in the afternoon and evening.
Jack received 5 emails in the afternoon and 8 emails in the evening.

Step 2: Add the number of emails received in the afternoon and evening.
5 (afternoon) + 8 (evening) = 13

Answer: Jack received 13 emails in the afternoon and evening.",text,neutral
19,"Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?",Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. How many sweet cookies did Paco have left?,13,7,"Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. To find out how many sweet cookies Paco had left, we need to subtract the number of sweet cookies he ate from the total number of sweet cookies he had.

22 sweet cookies - 15 sweet cookies = 7 sweet cookies

Paco had 7 sweet cookies left.",text,neutral
20,Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. How many sweet cookies did Paco have left?,The ring toss game at the carnival made the same amount of money each day. In total in 5 days they earned 165 dollars. How much did they make per day?,7,33,"Source A: Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. How many sweet cookies did Paco have left?

Source B: The ring toss game at the carnival made the same amount of money each day. In total in 5 days they earned 165 dollars. How much did they make per day?

To solve the problem, we need to find out how many sweet cookies Paco had left after eating 15 sweet cookies. We can do this by subtracting the number of sweet cookies he ate from the total number of sweet cookies he had.

Paco had 22 sweet cookies and ate 15 sweet cookies. So, the number of sweet cookies he had left is:

22 sweet cookies - 15 sweet cookies = 7 sweet cookies

Paco had 7 sweet cookies left.

Now, let's solve the second problem. We know that the ring toss game made the same amount of money each day and earned a total of 165 dollars in 5 days. To find out how much they made per day, we need to divide the total amount earned by the number of days.

165 dollars / 5 days = 33 dollars per day

So, the ring toss game made",text,neutral
21,The ring toss game at the carnival made the same amount of money each day. In total in 5 days they earned 165 dollars. How much did they make per day?,Dave had 24 files and 13 apps on his phone. After deleting some apps and files he had 17 apps and 21 files left. How many files did he delete?,33,3,"Dave had 24 files and 13 apps on his phone. After deleting some apps and files, he had 17 apps and 21 files left. To find out how many files he deleted, we need to subtract the number of files he had left from the original number of files.

24 (original files) - 21 (files left) = 3 files

Dave deleted 3 files. #### 3",text,neutral
22,Dave had 24 files and 13 apps on his phone. After deleting some apps and files he had 17 apps and 21 files left. How many files did he delete?,In a school there are 569 girls and 236 boys. How many more girls than boys does the school have?,3,333,"Step 1: Find the difference between the number of girls and boys.
569 - 236 = 333

#### 333",text,neutral
23,In a school there are 569 girls and 236 boys. How many more girls than boys does the school have?,Rebecca wants to split a collection of eggs into groups of 11. If each group has 2 eggs How many eggs does Rebecca have?,333,22,"To solve this problem, we need to divide the total number of eggs by the number of eggs in each group. 

1. Identify the total number of eggs: 11
2. Identify the number of eggs in each group: 2
3. Divide the total number of eggs by the number of eggs in each group: 11 / 2 = 5.5

Since we cannot have half an egg, we need to round up to the nearest whole number. Therefore, Rebecca has 6 groups of eggs. 

#### 6",neither,neutral
24,Rebecca wants to split a collection of eggs into groups of 11. If each group has 2 eggs How many eggs does Rebecca have?,Mary is baking a cake. The recipe calls for 7 cups of sugar and 10 cups of flour. She already put in 4 cups of sugar. How many more cups of sugar does she need to add?,22,3,"Step 1: Identify the total amount of sugar needed according to the recipe.
The recipe calls for 7 cups of sugar.

Step 2: Identify the amount of sugar already added.
Mary has already added 4 cups of sugar.

Step 3: Calculate the remaining amount of sugar needed.
To find out how much more sugar Mary needs, subtract the amount already added from the total amount needed: 7 cups - 4 cups = 3 cups.

Answer: Mary needs to add 3 more cups of sugar.",text,neutral
25,Mary is baking a cake. The recipe calls for 7 cups of sugar and 10 cups of flour. She already put in 4 cups of sugar. How many more cups of sugar does she need to add?,Dave had 21 apps on his phone. He added 89 new apps. After deleting some he had 24 left. How many more apps did he add than he deleted?,3,3,"Dave had 21 apps on his phone. He added 89 new apps, so he had 21 + 89 = 110 apps. After deleting some, he had 24 apps left. To find out how many more apps he added than he deleted, we need to subtract the number of apps he had left from the total number of apps he had before deleting. So, 110 - 24 = 86. Dave added 86 more apps than he deleted. #### 86",ambiguous,neutral
26,Dave had 21 apps on his phone. He added 89 new apps. After deleting some he had 24 left. How many more apps did he add than he deleted?,During summer break 202958 kids from Lawrence county go to camp and the other 777622 kids stay home. How many more kids stayed home compared to those who went to the camp?,3,574664,"Step 1: Identify the number of kids who went to camp and the number of kids who stayed home.
Source A: 21 apps on his phone, 89 new apps, 24 apps left after deleting some.
Source B: 202958 kids went to camp, 777622 kids stayed home.

Step 2: Subtract the number of kids who went to camp from the number of kids who stayed home to find the difference.
777622 (kids who stayed home) - 202958 (kids who went to camp) = 574664

Step 3: Write the final answer.
#### 574664",text,neutral
27,During summer break 202958 kids from Lawrence county go to camp and the other 777622 kids stay home. How many more kids stayed home compared to those who went to the camp?,The grasshopper and the frog had a jumping contest. The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the grasshopper. How far did the frog jump?,574664,11,"The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the grasshopper. So, the frog jumped 13 - 2 = 11 inches. Therefore, the frog jumped 11 inches. #### 11",text,neutral
28,The grasshopper and the frog had a jumping contest. The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the grasshopper. How far did the frog jump?,Allan brought 3 balloons and 20 balls while Jake brought 5 balloons and 59 balls to the park. How many balloons did Allan and Jake have in the park?,11,8,"Step 1: Identify the number of balloons and balls each person brought.
Allan brought 3 balloons and 20 balls.
Jake brought 5 balloons and 59 balls.

Step 2: Add the number of balloons and balls each person brought.
Allan's total: 3 balloons + 20 balls = 23
Jake's total: 5 balloons + 59 balls = 64

Step 3: Add the totals of both people to find the combined total.
Combined total: 23 (Allan's total) + 64 (Jake's total) = 87

#### 87",neither,neutral
29,Allan brought 3 balloons and 20 balls while Jake brought 5 balloons and 59 balls to the park. How many balloons did Allan and Jake have in the park?,He then went to see the oranges being harvested. He found out that they harvest 8 sacks per day. How many days will it take to harvest 24 sacks of oranges?,8,3,"To find out how many days it will take to harvest 24 sacks of oranges, we need to divide the total number of sacks by the number of sacks harvested per day.

24 sacks / 8 sacks per day = 3 days

#### 3",text,neutral
30,He then went to see the oranges being harvested. He found out that they harvest 8 sacks per day. How many days will it take to harvest 24 sacks of oranges?,Every day Ryan spends 6 hours on learning english and 5 hours on learning chinese. If he learns for 2 days How many hours does he spend on learning english in all?,3,12,"Step 1: Identify the number of hours Ryan spends on learning English each day.
Ryan spends 6 hours on learning English each day.

Step 2: Determine the total number of hours Ryan spends on learning English over 2 days.
To find the total number of hours, multiply the number of hours spent on learning English each day by the number of days: 6 hours/day * 2 days = 12 hours.

Step 3: Provide the final answer.
Ryan spends 12 hours on learning English in all. #### 12",text,neutral
31,Every day Ryan spends 6 hours on learning english and 5 hours on learning chinese. If he learns for 2 days How many hours does he spend on learning english in all?,Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes. How many more cakes did baker make than those he sold?,12,184,"Step 1: First, we need to find out how many cakes Baker made in total. We know he made 144 cakes initially and then made 111 more. So, the total number of cakes he made is 144 + 111 = 255 cakes.

Step 2: Next, we need to find out how many cakes Baker sold. We know he sold 71 cakes.

Step 3: To find out how many more cakes Baker made than those he sold, we subtract the number of cakes sold from the total number of cakes made. So, 255 - 71 = 184.

#### 184",text,neutral
32,Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes. How many more cakes did baker make than those he sold?,There were 12 people on the bus. At the next stop 4 more people got on the bus. Each bus can not have more than 36 people. How many people are there on the bus now?,184,16,"Step 1: Start with the initial number of people on the bus, which is 12.
Step 2: Add the number of people who got on the bus at the next stop, which is 4.
Step 3: Check if the total number of people on the bus exceeds the maximum capacity of 36.
Step 4: If the total number of people is less than or equal to 36, then the final number of people on the bus is the sum of the initial number and the number who got on.
Step 5: If the total number of people exceeds 36, then the final number of people on the bus is 36.

Solution:
12 + 4 = 16
16 <= 36, so the final number of people on the bus is 16.

#### 16",text,neutral
33,There were 12 people on the bus. At the next stop 4 more people got on the bus. Each bus can not have more than 36 people. How many people are there on the bus now?,Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,16,9,"Step 1: Identify the initial number of balloons Jake brought to the park.
Jake initially brought 6 balloons to the park.

Step 2: Identify the number of balloons Jake bought at the park.
Jake bought 3 more balloons at the park.

Step 3: Add the initial number of balloons to the number of balloons bought at the park.
6 (initial balloons) + 3 (balloons bought) = 9 balloons

Jake brought 9 balloons to the park. Therefore, the answer is 9.",text,neutral
34,Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,An industrial machine worked for 5 minutes. It can make 4 shirts a minute. How many shirts did machine make?,9,20,"Step 1: Identify the number of minutes the machine worked.
The machine worked for 5 minutes.

Step 2: Identify the number of shirts the machine can make per minute.
The machine can make 4 shirts a minute.

Step 3: Multiply the number of minutes worked by the number of shirts made per minute.
5 minutes * 4 shirts/minute = 20 shirts

#### 20",text,neutral
35,An industrial machine worked for 5 minutes. It can make 4 shirts a minute. How many shirts did machine make?,Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,20,3,"Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. To find out how many salty cookies Paco has left, we need to subtract the number of salty cookies he ate from the total number of salty cookies he had.

6 (total salty cookies) - 3 (salty cookies eaten) = 3 (salty cookies left)

Paco has 3 salty cookies left. #### 3",text,neutral
36,Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long. How many pages does the book have altogether?,3,125,"First, we need to add the number of pages in each chapter to find the total number of pages in the book. The first chapter has 66 pages, the second chapter has 35 pages, and the third chapter has 24 pages. So, the total number of pages is 66 + 35 + 24 = 125. Therefore, the book has 125 pages altogether. #### 125",text,neutral
37,A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long. How many pages does the book have altogether?,Some children were riding on the bus. At the bus stop 2 more children got on the bus. Then there were 41 children altogether on the bus. How many children were riding on the bus before the bus stop?,125,39,"Step 1: Identify the total number of children on the bus after the bus stop.
Total children on the bus after the bus stop = 41

Step 2: Identify the number of children that got on the bus at the bus stop.
Number of children that got on the bus at the bus stop = 2

Step 3: Subtract the number of children that got on the bus at the bus stop from the total number of children on the bus after the bus stop to find the initial number of children on the bus.
Initial number of children on the bus = Total children on the bus after the bus stop - Number of children that got on the bus at the bus stop
Initial number of children on the bus = 41 - 2
Initial number of children on the bus = 39

#### 39",text,neutral
38,Some children were riding on the bus. At the bus stop 2 more children got on the bus. Then there were 41 children altogether on the bus. How many children were riding on the bus before the bus stop?,Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?,39,5,"Step 1: Determine the total number of eggs Rebecca has.
Rebecca has 15 eggs.

Step 2: Determine the number of groups Rebecca wants to split the eggs into.
Rebecca wants to split the eggs into 3 groups.

Step 3: Divide the total number of eggs by the number of groups.
15 eggs / 3 groups = 5 eggs per group.

#### 5",text,neutral
39,Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?,After finding some bottle caps at the park danny has 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier How many bottle caps did he find at the park?,5,7,"Step 1: Identify the initial number of bottle caps Danny had in his collection.
Danny initially had 25 bottle caps in his collection.

Step 2: Identify the final number of bottle caps Danny has in his collection.
Danny now has 32 bottle caps in his collection.

Step 3: Calculate the difference between the final and initial number of bottle caps to determine how many bottle caps Danny found at the park.
32 (final number) - 25 (initial number) = 7

Danny found 7 bottle caps at the park. 

#### 7",text,neutral
40,After finding some bottle caps at the park danny has 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier How many bottle caps did he find at the park?,"Julia played tag with 15 kids on monday, 18 kids on tuesday and 97 kids on wednesday. How many kids did she play with on monday and tuesday?",7,33,"Source A: After finding some bottle caps at the park, Danny had 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier, how many bottle caps did he find at the park?

Source B: Julia played tag with 15 kids on Monday, 18 kids on Tuesday, and 97 kids on Wednesday. How many kids did she play with on Monday and Tuesday?

To solve the problem, we need to add the number of kids Julia played with on Monday and Tuesday.

Step 1: Identify the number of kids Julia played with on Monday and Tuesday.
- On Monday, Julia played with 15 kids.
- On Tuesday, Julia played with 18 kids.

Step 2: Add the number of kids Julia played with on Monday and Tuesday.
- 15 (Monday) + 18 (Tuesday) = 33

So, Julia played with 33 kids on Monday and Tuesday. 

#### 33",text,neutral
41,"Julia played tag with 15 kids on monday, 18 kids on tuesday and 97 kids on wednesday. How many kids did she play with on monday and tuesday?",In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy How many boys did she give the marbles to?,33,2,"Step 1: Identify the number of marbles Haley has.
Haley has 10 marbles.

Step 2: Identify the number of marbles given to each boy.
Haley gave 5 marbles to each boy.

Step 3: Divide the total number of marbles by the number of marbles given to each boy.
10 marbles / 5 marbles per boy = 2 boys

#### 2",text,neutral
42,In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy How many boys did she give the marbles to?,After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height?,2,81,"Step 1: Identify the given information
- Depth of the water = 10 times Dean's height
- Dean's height = 9 feet

Step 2: Calculate the depth of the water
- Depth of the water = 10 * 9 feet = 90 feet

Step 3: Determine how much deeper the water is than Dean's height
- Difference in depth = Depth of the water - Dean's height
- Difference in depth = 90 feet - 9 feet = 81 feet

#### 81",text,neutral
43,After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height?,A book has 3 chapters. The first chapter is 91 pages long the second chapter is 23 pages long and the third chapter is 25 pages long. How many more pages does the first chapter have than the second chapter?,81,68,"First, find the difference in pages between the first and second chapters: 91 - 23 = 68. Then, subtract the difference from the length of the third chapter: 25 - 68 = -43. The first chapter has 68 more pages than the second chapter. #### 68",text,neutral
44,A book has 3 chapters. The first chapter is 91 pages long the second chapter is 23 pages long and the third chapter is 25 pages long. How many more pages does the first chapter have than the second chapter?,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 317 visitors came to the Buckingham palace that day. If there were 295 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?",68,22,"Step 1: Identify the number of visitors on the previous day.
The number of visitors on the previous day is 295.

Step 2: Identify the number of visitors on the current day.
The number of visitors on the current day is 317.

Step 3: Calculate the difference between the number of visitors on the current day and the previous day.
The difference is 317 - 295 = 22.

#### 22",text,neutral
45,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 317 visitors came to the Buckingham palace that day. If there were 295 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?",The Razorback t-shirt shop made $ 51 dollars from selling 3 t-shirt during the Arkansas and Texas tech game they. What is the cost of each t-shirt?,22,17,"Step 1: First, we need to find out the total amount of money made from selling the t-shirts. We know that the shop made $51 from selling 3 t-shirts.

Step 2: To find the cost of each t-shirt, we need to divide the total amount of money made by the number of t-shirts sold.

Step 3: So, the cost of each t-shirt is $51 / 3 = $17.

#### 17",text,neutral
