problem_id,image_question,text_question,image_reference,text_reference,prediction,follows
33,There were 12 people on the bus. At the next stop 4 more people got on the bus. Each bus can not have more than 36 people. How many people are there on the bus now?,Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,16,9,"Step 1: Identify the initial number of balloons Jake brought to the park.
Jake initially brought 6 balloons to the park.

Step 2: Identify the number of additional balloons Jake bought at the park.
Jake bought 3 more balloons at the park.

Step 3: Add the initial number of balloons to the number of additional balloons bought.
Total number of balloons Jake brought to the park = 6 (initial) + 3 (additional) = 9

Answer: Jake brought 9 balloons to the park.#### 9",text
34,Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,An industrial machine worked for 5 minutes. It can make 4 shirts a minute. How many shirts did machine make?,9,20,"Step 1: First, we need to determine the total number of minutes the machine worked. Since the machine worked for 5 minutes, we can use this information to calculate the number of shirts it made.

Step 2: Next, we need to find out how many shirts the machine can make in one minute. The machine can make 4 shirts in one minute.

Step 3: To find the total number of shirts made, we multiply the number of minutes the machine worked by the number of shirts it can make in one minute.

Total shirts made = Number of minutes worked * Number of shirts per minute
Total shirts made = 5 * 4
Total shirts made = 20

Answer: 20.",text
35,An industrial machine worked for 5 minutes. It can make 4 shirts a minute. How many shirts did machine make?,Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,20,3,"Step 1: First, let's identify the initial number of sweet and salty cookies Paco had.
Paco had 9 sweet cookies and 6 salty cookies.

Step 2: Next, let's determine how many sweet cookies Paco ate.
Paco ate 36 sweet cookies.

Step 3: Now, let's calculate the number of sweet cookies Paco has left.
Paco has 9 - 36 = -27 sweet cookies left.

Step 4: Since the number of sweet cookies left is negative, it means Paco doesn't have any sweet cookies left.

Step 5: Finally, let's determine the number of salty cookies Paco has left.
Paco has 6 - 3 = 3 salty cookies left.

Answer: 3.",text
36,Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long. How many pages does the book have altogether?,3,125,"Step 1: Identify the number of pages in each chapter.
The first chapter has 86 pages, the second chapter has 35 pages, and the third chapter has 24 pages.

Step 2: Add up the number of pages in each chapter to find the total number of pages in the book.
Total pages = pages in first chapter + pages in second chapter + pages in third chapter
Total pages = 86 + 35 + 24

Step 3: Perform the addition to find the total number of pages.
Total pages = 145

Answer: The book has 145 pages altogether.",neither
37,A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long. How many pages does the book have altogether?,Some children were riding on the bus. At the bus stop 2 more children got on the bus. Then there were 41 children altogether on the bus. How many children were riding on the bus before the bus stop?,125,39,"Solution: Let's denote the number of children riding on the bus before the bus stop as x. According to the information given, when 2 more children got on the bus at the stop, the total number of children became 41. So we can set up the equation as follows:

x + 2 = 41

To solve for x, we subtract 2 from both sides of the equation:

x = 41 - 2
x = 39

Therefore, there were 39 children riding on the bus before the bus stop. 

#### 39",text
38,Some children were riding on the bus. At the bus stop 2 more children got on the bus. Then there were 41 children altogether on the bus. How many children were riding on the bus before the bus stop?,Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?,39,5,"Step 1: First, we need to determine the total number of items Rebecca has to split into groups. She has 4 marbles and 15 eggs, so the total number of items is 4 + 15 = 19.

Step 2: Next, we need to divide the total number of items by the number of groups she wants to create, which is 3. So, 19 items divided by 3 groups is 19 / 3 = 6 with a remainder of 1.

Step 3: Since the remainder is 1, it means that one group will have one more item than the other two groups. Therefore, each group will have 6 items, except for one group which will have 7 items.

Answer: 6 and 7.",neither
39,Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?,After finding some bottle caps at the park danny has 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier How many bottle caps did he find at the park?,5,7,"Step 1: Identify the initial number of bottle caps Dany had in his collection.
Dany initially had 25 bottle caps in his collection.

Step 2: Identify the final number of bottle caps Dany has in his collection.
Dany now has 32 bottle caps in his collection.

Step 3: Calculate the number of bottle caps Dany found at the park.
To find out how many bottle caps Dany found at the park, we subtract the initial number of bottle caps from the final number of bottle caps.

32 (final number of bottle caps) - 25 (initial number of bottle caps) = 7

So, Dany found 7 bottle caps at the park. Therefore, the answer is 7.",text
40,After finding some bottle caps at the park danny has 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier How many bottle caps did he find at the park?,"Julia played tag with 15 kids on monday, 18 kids on tuesday and 97 kids on wednesday. How many kids did she play with on monday and tuesday?",7,33,"15 + 8 = 23
Answer: 23.",neither
41,"Julia played tag with 15 kids on monday, 18 kids on tuesday and 97 kids on wednesday. How many kids did she play with on monday and tuesday?",In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy How many boys did she give the marbles to?,33,2,"10 / 5 = 2
Answer: 2.",text
42,In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy How many boys did she give the marbles to?,After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height?,2,81,"10 * Dean's height - 9 = 10 * (2 * 9) - 9 = 20 - 9 = 11 feet

#### 11
The water is 11 feet deeper than Dean's height.#### 11",neither
43,After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height?,A book has 3 chapters. The first chapter is 91 pages long the second chapter is 23 pages long and the third chapter is 25 pages long. How many more pages does the first chapter have than the second chapter?,81,68,"Step 1: Identify the number of pages in each chapter.
The first chapter has 91 pages, the second chapter has 23 pages, and the third chapter has 25 pages.

Step 2: Subtract the number of pages in the second chapter from the number of pages in the first chapter to find the difference.
91 - 23 = 68

Step 3: The first chapter has 68 more pages than the second chapter.

Answer: 68.",text
44,A book has 3 chapters. The first chapter is 91 pages long the second chapter is 23 pages long and the third chapter is 25 pages long. How many more pages does the first chapter have than the second chapter?,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 317 visitors came to the Buckingham palace that day. If there were 295 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?",68,22,"317 - 295 = 22
Answer: 22.",text
45,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 317 visitors came to the Buckingham palace that day. If there were 295 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?",The Razorback t-shirt shop made $ 51 dollars from selling 3 t-shirt during the Arkansas and Texas tech game they. What is the cost of each t-shirt?,22,17,"Computations: (53 / 3)
Answer: 17.66667.",neither
46,The Razorback t-shirt shop made $ 51 dollars from selling 3 t-shirt during the Arkansas and Texas tech game they. What is the cost of each t-shirt?,"Jack received 3 emails in the morning, 4 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the morning and evening?",17,11,"3 + 8 = 11
Answer: 11.",text
47,"Jack received 3 emails in the morning, 4 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the morning and evening?",Lawrence county has 313473 kids. During summer break 274865 kids stay home and the rest go to camp. How many kids go to the camp during the break?,11,38608,"Problem: F1373 - 27485 = -13712
Answer: -13712.",neither
48,Lawrence county has 313473 kids. During summer break 274865 kids stay home and the rest go to camp. How many kids go to the camp during the break?,The grasshopper and the frog had a jumping contest. The grasshopper jumped 35 inches. The grasshopper jumped 4 inches farther than the frog. How much did they jump altogether?,38608,66,"To solve this problem, we need to determine the total distance jumped by both the grasshopper and the frog. We know that the grasshopper jumped 5 inches and the frog jumped 4 inches less than the grasshopper. 

First, let's find out how much the frog jumped:
Frog's jump = Grasshopper's jump - 4 inches
Frog's jump = 5 inches - 4 inches
Frog's jump = 1 inch

Now, let's add the jumps of both the grasshopper and the frog to find the total distance:
Total distance = Grasshopper's jump + Frog's jump
Total distance = 5 inches + 1 inch
Total distance = 6 inches

Therefore, the grasshopper and the frog jumped a total of 6 inches. 

#### 6",neither
49,The grasshopper and the frog had a jumping contest. The grasshopper jumped 35 inches. The grasshopper jumped 4 inches farther than the frog. How much did they jump altogether?,Winter is almost here and most animals are migrating to warmer countries. There are 3 bird families living near the mountain. 26 new bird families came to live near the mountain from the arctic while 2 bird families flew away further south for winter. How many bird families were left near the mountain?,66,27,"Step 1: First, we need to determine the total number of bird families that were initially living near the mountain.
We know that there were 26 new bird families that came to live near the mountain from the arctic.

Step 2: Next, we need to subtract the number of bird families that flew away further south for winter.
We know that 2 bird families flew away.

Step 3: Now, we can calculate the number of bird families left near the mountain.
Total bird families = Initial bird families + New bird families - Bird families that flew away
Total bird families = 26 + 2

Answer: 28.",neither
50,Winter is almost here and most animals are migrating to warmer countries. There are 3 bird families living near the mountain. 26 new bird families came to live near the mountain from the arctic while 2 bird families flew away further south for winter. How many bird families were left near the mountain?,Adam could fit 8 action figures and 10 cabinets on each shelf in his room. His room has 4 shelves. How many total items could his shelves hold?,27,72,"Step 1: First, we need to determine the total number of items Adam can fit on one shelf. We know that he can fit 8 action figures and 1 game cabinet on each shelf.

Step 2: Next, we need to find out how many shelves Adam has in his room. We are told that his room has 4 shelves.

Step 3: Now, we can calculate the total number of items Adam's shelves can hold by multiplying the number of items per shelf by the number of shelves. total_items = items_per_shelf * number_of_shelves = (8 + 1) * 4 = 9 * 4 = 36

Answer: 36.",neither
