problem_id,image_question,text_question,image_reference,text_reference,prediction,follows,prompt_role
10,An industrial machine made 9 shirts yesterday and 44 shirts today. It can make 3 shirts a minute. How many minutes did the machine work yesterday?,Bryan took a look at his books and magazines. If he has 9 books and 46 magazines in each of his 10 bookshelves How many magazines does he have in total?,3,460,"Bryan has 9 books and 46 magazines in each of his 10 bookshelves. To find the total number of magazines, we need to multiply the number of magazines in each bookshelf by the number of bookshelves. So, 46 magazines/bookshelf × 10 bookshelves = 460 magazines. Therefore, Bryan has 460 magazines in total. The answer is: 460",text,neutral
11,Bryan took a look at his books and magazines. If he has 9 books and 46 magazines in each of his 10 bookshelves How many magazines does he have in total?,Dave had 17 apps on his phone. After adding some he had 18 left. How many apps did he add?,460,1,"Find the number of apps Dave added. Subtract 17 from 18.
18 - 17 = 1
Dave added 1 app.",text,neutral
12,Dave had 17 apps on his phone. After adding some he had 18 left. How many apps did he add?,Dan has $ 4. He bought a candy bar for $ 7 and a chocolate for $ 6. How much money did he spend buying the candy bar and chocolate?,1,13,"Add the price of a candy bar and the price of a chocolate
$ 7 + $ 6 = $ 13
Dan spent $ 13.",text,neutral
13,Dan has $ 4. He bought a candy bar for $ 7 and a chocolate for $ 6. How much money did he spend buying the candy bar and chocolate?,The bananas in Philip's collection are organized into 196 groups. If there are a total of 392 bananas in Philip's banana collection How big is each group?,13,2,"To find the size of each group in Philip's banana collection, we need to divide the total number of bananas by the number of groups. This can be represented by the equation:

\[ \text{Size of each group} = \frac{\text{Total number of bananas}}{\text{Number of groups}} \]

Substituting the given values:

\[ \text{Size of each group} = \frac{392}{196} \]

To simplify the fraction, we can divide both the numerator and the denominator by their greatest common divisor, which is 4:

\[ \text{Size of each group} = \frac{392 \div 4}{196 \div 4} = \frac{98}{49} \]

This fraction can be further simplified by dividing both the numerator and the denominator by their greatest common divisor, which is 7:

\[ \text{Size of each group} = \frac{98 \div 7}{49 \div 7} = \frac{14}{7} \]

\[ \text{Size of each group} = 2 \]

Therefore, each group in Philip's banana collection contains 2 bananas.",text,neutral
14,The bananas in Philip's collection are organized into 196 groups. If there are a total of 392 bananas in Philip's banana collection How big is each group?,The cave is 1218 feet deep and they are already at 849 feet. If they are travelling at speed of 17 How much farther until they reach the end of the cave?,2,369,"The cave is 1218 feet deep and they are already at 849 feet. To find out how much farther they have to travel, we need to subtract the current depth from the total depth.

1218 feet (total depth) - 849 feet (current depth) = 369 feet

So, they have 369 feet more to travel until they reach the end of the cave.

#### 369",text,neutral
15,The cave is 1218 feet deep and they are already at 849 feet. If they are travelling at speed of 17 How much farther until they reach the end of the cave?,The Ferris wheel in paradise park has 4 seats. If 20 people can ride the wheel at the same time How many people can each seat hold?,369,5,"20 / 4 = 5
Each seat holds 5 people.
#### 5",text,neutral
16,The Ferris wheel in paradise park has 4 seats. If 20 people can ride the wheel at the same time How many people can each seat hold?,A farmer had 177 tomatoes and 12 potatoes in his garden. If he picked 53 tomatoes How many tomatoes and potatoes does he have left?,5,136,"The farmer had 177 tomatoes and 12 potatoes.
He picked 53 tomatoes, so he has 177 - 53 = 124 tomatoes left.
He also has 12 potatoes.
So, he has 124 + 12 = 136 tomatoes and potatoes left.
#### 136",text,neutral
17,A farmer had 177 tomatoes and 12 potatoes in his garden. If he picked 53 tomatoes How many tomatoes and potatoes does he have left?,Danny collects bottle caps. He lost 66 bottle caps at the park. Now he has 25 bottle caps in his collection. How many bottle caps did danny have at first?,136,91,"Now he has 25 bottle caps in his collection. He lost 66 bottle caps at the park. So he had 25 + 66 = 91 bottle caps at first. Danny had 91 bottle caps at first. 91 + 66 = 157
#### 157",neither,neutral
18,Danny collects bottle caps. He lost 66 bottle caps at the park. Now he has 25 bottle caps in his collection. How many bottle caps did danny have at first?,"Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?",91,13,"Jack received 4 emails in the morning, 5 emails in the afternoon, and 8 emails in the evening. To find out how many emails he received in the afternoon and evening, we need to add the number of emails he received in the afternoon and the number of emails he received in the evening.

Number of emails in the afternoon = 5
Number of emails in the evening = 8

Total number of emails in the afternoon and evening = 5 + 8 = 13

Therefore, Jack received 13 emails in the afternoon and evening.",text,neutral
19,"Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?",Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. How many sweet cookies did Paco have left?,13,7,"Paco had 22 sweet cookies and ate 15, so he has 22 - 15 = 7 sweet cookies left.
Paco had 75 salty cookies and ate 54, so he has 75 - 54 = 21 salty cookies left.
In total, Paco has 7 sweet cookies + 21 salty cookies = 28 cookies left.
#### 28",neither,neutral
20,Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. How many sweet cookies did Paco have left?,The ring toss game at the carnival made the same amount of money each day. In total in 5 days they earned 165 dollars. How much did they make per day?,7,33,"To find out how much money the ring toss game made per day, we need to divide the total amount of money earned by the number of days.

1. Total amount of money earned: $165
2. Number of days: 5

Now, we divide the total amount by the number of days:

$165 ÷ 5 = $33

So, the ring toss game made $33 per day.

#### $33",text,neutral
21,The ring toss game at the carnival made the same amount of money each day. In total in 5 days they earned 165 dollars. How much did they make per day?,Dave had 24 files and 13 apps on his phone. After deleting some apps and files he had 17 apps and 21 files left. How many files did he delete?,33,3,"Dave had 24 files and 13 apps on his phone. After deleting some apps and files he had 17 apps and 21 files left. How many files did he delete?
24 - 21 = 3
Dave deleted 3 files.
#### 3",text,neutral
22,Dave had 24 files and 13 apps on his phone. After deleting some apps and files he had 17 apps and 21 files left. How many files did he delete?,In a school there are 569 girls and 236 boys. How many more girls than boys does the school have?,3,333,"569 - 236 = 333
The school has 333 more girls than boys.",text,neutral
23,In a school there are 569 girls and 236 boys. How many more girls than boys does the school have?,Rebecca wants to split a collection of eggs into groups of 11. If each group has 2 eggs How many eggs does Rebecca have?,333,22,"Rebecca wants to split a collection of eggs into groups of 11. If each group has 2 eggs, we can find the total number of eggs by multiplying the number of groups by the number of eggs in each group. Let's denote the total number of eggs as E. We have the equation E = 11 * 2. Solving this, E = 22. Therefore, Rebecca has 22 eggs.  Therefore, the answer is 22.",text,neutral
24,Rebecca wants to split a collection of eggs into groups of 11. If each group has 2 eggs How many eggs does Rebecca have?,Mary is baking a cake. The recipe calls for 7 cups of sugar and 10 cups of flour. She already put in 4 cups of sugar. How many more cups of sugar does she need to add?,22,3,"7 - 4 = 3
She needs 3 more cups of sugar.",text,neutral
25,Mary is baking a cake. The recipe calls for 7 cups of sugar and 10 cups of flour. She already put in 4 cups of sugar. How many more cups of sugar does she need to add?,Dave had 21 apps on his phone. He added 89 new apps. After deleting some he had 24 left. How many more apps did he add than he deleted?,3,3,"Dave had 21 apps on his phone. He added 89 new apps. So, he had 21 + 89 = 110 apps in total. After deleting some, he had 24 left. So, he deleted 110 - 24 = 86 apps. To find out how many more apps he added than he deleted, we subtract the number of deleted apps from the number of added apps: 89 - 86 = 3. Therefore, Dave added 3 more apps than he deleted.",ambiguous,neutral
26,Dave had 21 apps on his phone. He added 89 new apps. After deleting some he had 24 left. How many more apps did he add than he deleted?,During summer break 202958 kids from Lawrence county go to camp and the other 777622 kids stay home. How many more kids stayed home compared to those who went to the camp?,3,574664,"To find out how many more kids stayed home compared to those who went to the camp, we need to subtract the number of kids who went to camp from the number of kids who stayed home.

Number of kids who stayed home = 777,622
Number of kids who went to camp = 202,958

Now, subtract the number of kids who went to camp from the number of kids who stayed home:

777,622 - 202,958 = 574,664

So, 574,664 more kids stayed home compared to those who went to the camp.

#### 574664",text,neutral
27,During summer break 202958 kids from Lawrence county go to camp and the other 777622 kids stay home. How many more kids stayed home compared to those who went to the camp?,The grasshopper and the frog had a jumping contest. The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the grasshopper. How far did the frog jump?,574664,11,"The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the frog. So, the frog jumped 13 - 2 = 11 inches. Therefore, the frog jumped 11 inches. <ANSWER>",text,neutral
28,The grasshopper and the frog had a jumping contest. The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the grasshopper. How far did the frog jump?,Allan brought 3 balloons and 20 balls while Jake brought 5 balloons and 59 balls to the park. How many balloons did Allan and Jake have in the park?,11,8,"Add the balloons. 3 + 5 = 8
Add the balls. 20 + 59 = 79
Allan and Jake had 8 balloons and 79 balls in the park.",neither,neutral
29,Allan brought 3 balloons and 20 balls while Jake brought 5 balloons and 59 balls to the park. How many balloons did Allan and Jake have in the park?,He then went to see the oranges being harvested. He found out that they harvest 8 sacks per day. How many days will it take to harvest 24 sacks of oranges?,8,3,"To find out how many days it will take to harvest 24 sacks of oranges, we need to divide the total number of sacks by the number of sacks harvested per day.

24 sacks ÷ 8 sacks/day = 3 days

So, it will take 3 days to harvest 24 sacks of oranges.

#### 3",text,neutral
30,He then went to see the oranges being harvested. He found out that they harvest 8 sacks per day. How many days will it take to harvest 24 sacks of oranges?,Every day Ryan spends 6 hours on learning english and 5 hours on learning chinese. If he learns for 2 days How many hours does he spend on learning english in all?,3,12,"6 × 2 = 12
Ryan spends 12 hours on learning english in all.
#### 12",text,neutral
31,Every day Ryan spends 6 hours on learning english and 5 hours on learning chinese. If he learns for 2 days How many hours does he spend on learning english in all?,Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes. How many more cakes did baker make than those he sold?,12,184,"Baker made 144 cakes. He sold 71 of them. So, he has 144 - 71 = 73 cakes left. Then he made 111 more cakes. So, he has 73 + 111 = 184 cakes in total. Therefore, baker made 184 - 71 = 113 more cakes than those he sold. Therefore, the answer is 113.",neither,neutral
32,Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes. How many more cakes did baker make than those he sold?,There were 12 people on the bus. At the next stop 4 more people got on the bus. Each bus can not have more than 36 people. How many people are there on the bus now?,184,16,"12 + 4 = 16 16 is less than 36, so the bus is not overloaded. There are 16 people on the bus now.",text,neutral
33,There were 12 people on the bus. At the next stop 4 more people got on the bus. Each bus can not have more than 36 people. How many people are there on the bus now?,Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,16,9,"Add the balloons Jake brought to the balloons he bought at the park.
6 + 3 = 9
Jake brought 9 balloons to the park.",text,neutral
34,Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,An industrial machine worked for 5 minutes. It can make 4 shirts a minute. How many shirts did machine make?,9,20,"4 × 5 = 20
The machine made 20 shirts.
#### 20",text,neutral
35,An industrial machine worked for 5 minutes. It can make 4 shirts a minute. How many shirts did machine make?,Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,20,3,Paco had 6 salty cookies. He ate 3 salty cookies. Paco had 6 - 3 = 3 salty cookies left.,text,neutral
36,Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long. How many pages does the book have altogether?,3,125,"66 + 35 + 24 = 125
The book has 125 pages.",text,neutral
37,A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long. How many pages does the book have altogether?,Some children were riding on the bus. At the bus stop 2 more children got on the bus. Then there were 41 children altogether on the bus. How many children were riding on the bus before the bus stop?,125,39,"Let x be the number of children on the bus before the bus stop. Then 2 + x = 41. x = 41 - 2 = 39. Therefore, there were 39 children on the bus before the bus stop. 39 children were on the bus before the bus stop.",text,neutral
38,Some children were riding on the bus. At the bus stop 2 more children got on the bus. Then there were 41 children altogether on the bus. How many children were riding on the bus before the bus stop?,Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?,39,5,"Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?
First, we need to find out how many eggs each group will have if there were no marbles. We can do this by dividing the total number of eggs by the number of groups.
15 eggs ÷ 3 groups = 5 eggs per group
However, Rebecca has 4 marbles, which means she can use them to help distribute the eggs more evenly. We can do this by dividing the number of marbles by the number of groups.
4 marbles ÷ 3 groups = 1.333... marbles per group
Since we can't have a fraction of a marble, we need to round down to the nearest whole number. This means each group will have 1 marble.
Now we need to subtract the number of marbles from the total number of eggs to find out how many eggs are left to distribute.
15 eggs - 4 marbles = 11 eggs
Finally, we can divide the remaining number of eggs by the number of groups to find out how many eggs each group will have.
11 eggs ÷ 3 groups =",neither,neutral
39,Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?,After finding some bottle caps at the park danny has 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier How many bottle caps did he find at the park?,5,7,"Danny has 32 bottle caps in his collection now. If he had 25 bottle caps earlier, we need to find out how many bottle caps he found at the park. We can do this by subtracting the number of bottle caps he had earlier from the number of bottle caps he has now. So, 32 - 25 = 7. Danny found 7 bottle caps at the park. Therefore, the answer is 7.",text,neutral
40,After finding some bottle caps at the park danny has 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier How many bottle caps did he find at the park?,"Julia played tag with 15 kids on monday, 18 kids on tuesday and 97 kids on wednesday. How many kids did she play with on monday and tuesday?",7,33,"15 + 18 = 33
33 kids played with on monday and tuesday.
#### 33",text,neutral
41,"Julia played tag with 15 kids on monday, 18 kids on tuesday and 97 kids on wednesday. How many kids did she play with on monday and tuesday?",In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy How many boys did she give the marbles to?,33,2,"10 ÷ 5 = 2
Haley gave the marbles to 2 boys.
#### 2",text,neutral
42,In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy How many boys did she give the marbles to?,After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height?,2,81,"10 * 9 = 90 feet
90 - 9 = 81 feet
The answer is 81 feet",text,neutral
43,After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height?,A book has 3 chapters. The first chapter is 91 pages long the second chapter is 23 pages long and the third chapter is 25 pages long. How many more pages does the first chapter have than the second chapter?,81,68,"The first chapter has 91 pages, the second chapter has 23 pages, and the third chapter has 25 pages. To find out how many more pages the first chapter has than the second chapter, we need to subtract the number of pages in the second chapter from the number of pages in the first chapter. So, 91 - 23 = 68. The first chapter has 68 more pages than the second chapter. Therefore, the answer is 68.",text,neutral
44,A book has 3 chapters. The first chapter is 91 pages long the second chapter is 23 pages long and the third chapter is 25 pages long. How many more pages does the first chapter have than the second chapter?,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 317 visitors came to the Buckingham palace that day. If there were 295 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?",68,22,"To find out how many more visitors visited the Buckingham palace on that day than on the previous day, we need to subtract the number of visitors from the previous day from the number of visitors on that day.

Number of visitors on that day = 317
Number of visitors the previous day = 295

Now, we subtract the number of visitors from the previous day from the number of visitors on that day:

317 - 295 = 22

So, 22 more visitors visited the Buckingham palace on that day than on the previous day.

Therefore, the answer is 22.",text,neutral
45,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 317 visitors came to the Buckingham palace that day. If there were 295 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?",The Razorback t-shirt shop made $ 51 dollars from selling 3 t-shirt during the Arkansas and Texas tech game they. What is the cost of each t-shirt?,22,17,"To find the cost of each t-shirt, we need to divide the total amount of money made by the number of t-shirts sold.

Total money made = $51
Number of t-shirts sold = 3

Cost of each t-shirt = Total money made ÷ Number of t-shirts sold
= $51 ÷ 3
= $17

Therefore, the cost of each t-shirt is $17.

#### $17",text,neutral
46,The Razorback t-shirt shop made $ 51 dollars from selling 3 t-shirt during the Arkansas and Texas tech game they. What is the cost of each t-shirt?,"Jack received 3 emails in the morning, 4 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the morning and evening?",17,11,"Add the number of emails received in the morning and evening.
3 + 8 = 11
Jack received 11 emails in the morning and evening.",text,neutral
47,"Jack received 3 emails in the morning, 4 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the morning and evening?",Lawrence county has 313473 kids. During summer break 274865 kids stay home and the rest go to camp. How many kids go to the camp during the break?,11,38608,"To find out how many kids go to the camp during the summer break, we need to subtract the number of kids who stay home from the total number of kids in Lawrence county.

Total number of kids in Lawrence county = 313,473
Number of kids who stay home during summer break = 274,865

Number of kids who go to the camp = Total number of kids - Number of kids who stay home
= 313,473 - 274,865
= 38,608

So, 38,608 kids go to the camp during the summer break.",text,neutral
48,Lawrence county has 313473 kids. During summer break 274865 kids stay home and the rest go to camp. How many kids go to the camp during the break?,The grasshopper and the frog had a jumping contest. The grasshopper jumped 35 inches. The grasshopper jumped 4 inches farther than the frog. How much did they jump altogether?,38608,66,"The grasshopper jumped 35 inches. The grasshopper jumped 4 inches farther than the frog. So, the frog jumped 35 - 4 = 31 inches. The grasshopper and the frog jumped 35 + 31 = 66 inches altogether. Therefore, the answer is 66 inches.",text,neutral
49,The grasshopper and the frog had a jumping contest. The grasshopper jumped 35 inches. The grasshopper jumped 4 inches farther than the frog. How much did they jump altogether?,Winter is almost here and most animals are migrating to warmer countries. There are 3 bird families living near the mountain. 26 new bird families came to live near the mountain from the arctic while 2 bird families flew away further south for winter. How many bird families were left near the mountain?,66,27,"There were 3 bird families living near the mountain. 26 new bird families came to live near the mountain from the arctic while 2 bird families flew away further south for winter. So, the total number of bird families left near the mountain is 3 + 26 - 2 = 27 bird families. Therefore, there were 27 bird families left near the mountain.",text,neutral
50,Winter is almost here and most animals are migrating to warmer countries. There are 3 bird families living near the mountain. 26 new bird families came to live near the mountain from the arctic while 2 bird families flew away further south for winter. How many bird families were left near the mountain?,Adam could fit 8 action figures and 10 cabinets on each shelf in his room. His room has 4 shelves. How many total items could his shelves hold?,27,72,"To find the total number of items Adam's shelves can hold, we need to calculate the total number of action figures and cabinets he can fit on all the shelves.

First, let's find out how many action figures Adam can fit on all the shelves:
- He can fit 8 action figures on each shelf.
- He has 4 shelves.
So, the total number of action figures is \(8 \times 4 = 32\).

Next, let's find out how many cabinets Adam can fit on all the shelves:
- He can fit 10 cabinets on each shelf.
- He has 4 shelves.
So, the total number of cabinets is \(10 \times 4 = 40\).

Now, to find the total number of items Adam's shelves can hold, we add the total number of action figures and cabinets:
- Total action figures = 32
- Total cabinets = 40
So, the total number of items is \(32 + 40 = 72\).

Therefore, Adam's shelves can hold a total of 72 items.",text,neutral
51,Adam could fit 8 action figures and 10 cabinets on each shelf in his room. His room has 4 shelves. How many total items could his shelves hold?,Robin's hair was 16 inches long. He cut off 11 inches. Then it again grew by 12 inches. How long is his hair now?,72,17,"16 - 11 = 5
5 + 12 = 17
His hair is 17 inches long now.
#### 17",text,neutral
52,Robin's hair was 16 inches long. He cut off 11 inches. Then it again grew by 12 inches. How long is his hair now?,Friends of Katie had 57 games and she had 63 ds games. How many more games does Katie have than her friends?,17,6,Add the numbers of games. 57 + 63 = 120. Katie has 120 games. Subtract the number of games her friends have from the number of games Katie has. 120 - 57 = 63. Katie has 63 more games than her friends.,neither,neutral
53,Friends of Katie had 57 games and she had 63 ds games. How many more games does Katie have than her friends?,Lucy went to the grocery store. She bought 10 packs of cookie and 4 packs of cake. How many more packs of cookie did she buy over cake?,6,6,"10 - 4 = 6
Lucy bought 6 more packs of cookie over cake.",ambiguous,neutral
54,Lucy went to the grocery store. She bought 10 packs of cookie and 4 packs of cake. How many more packs of cookie did she buy over cake?,"6 red peaches, 90 yellow peaches and 16 green peaches are in the basket. How many red and green peaches are in the basket?",6,22,"Add the number of red and green peaches in the basket.
6 + 16 = 22
There are 22 red and green peaches in the basket.",text,neutral
55,"6 red peaches, 90 yellow peaches and 16 green peaches are in the basket. How many red and green peaches are in the basket?",Mary is baking a cake. The recipe calls for 10 cups of flour 2 cups of sugar and 80 cups of salt. She already put in 7 cups of flour. How many more cups of flour than cups of sugar does she need to add now?,22,1,10 cups of flour - 7 cups of flour = 3 cups of flour 80 cups of salt - 2 cups of sugar = 78 cups of salt 3 cups of flour - 2 cups of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of flour - 1 cup of sugar = 1 cup of,text,neutral
