problem_id,image_question,text_question,image_reference,text_reference,prediction,follows
10,An industrial machine made 9 shirts yesterday and 44 shirts today. It can make 3 shirts a minute. How many minutes did the machine work yesterday?,Bryan took a look at his books and magazines. If he has 9 books and 46 magazines in each of his 10 bookshelves How many magazines does he have in total?,3,460,"To find the total number of magazines, we need to multiply the number of magazines in each bookshelf by the number of bookshelves. 
46 magazines/bookshelf * 10 bookshelves = 460 magazines
Therefore, Bryan has 460 magazines in total. 
#### <460>",text
11,Bryan took a look at his books and magazines. If he has 9 books and 46 magazines in each of his 10 bookshelves How many magazines does he have in total?,Dave had 17 apps on his phone. After adding some he had 18 left. How many apps did he add?,460,1,"To find out how many apps Dave added, we need to subtract the number of apps he had before adding from the number of apps he had after adding. So, we perform the following calculation:

18 (apps after adding) - 17 (apps before adding) = 1 (app added)

Therefore, Dave added 1 app. 

#### <1>",text
12,Dave had 17 apps on his phone. After adding some he had 18 left. How many apps did he add?,Dan has $ 4. He bought a candy bar for $ 7 and a chocolate for $ 6. How much money did he spend buying the candy bar and chocolate?,1,13,"Step 1: Find the total cost of the candy bar and chocolate.
$ 7 + $ 6 = $ 13
Step 2: Find the difference between the total cost and the amount of money Dan has.
$ 13 - $ 4 = $ 9
Dan spent $ 9 buying the candy bar and chocolate. 
#### <9>",neither
13,Dan has $ 4. He bought a candy bar for $ 7 and a chocolate for $ 6. How much money did he spend buying the candy bar and chocolate?,The bananas in Philip's collection are organized into 196 groups. If there are a total of 392 bananas in Philip's banana collection How big is each group?,13,2,"To find the number of bananas in each group, we need to divide the total number of bananas by the number of groups. 
So, we have 392 bananas and 196 groups. 
Dividing 392 by 196, we get 2. 
Therefore, each group has 2 bananas. 
So, the answer is 2.",text
14,The bananas in Philip's collection are organized into 196 groups. If there are a total of 392 bananas in Philip's banana collection How big is each group?,The cave is 1218 feet deep and they are already at 849 feet. If they are travelling at speed of 17 How much farther until they reach the end of the cave?,2,369,"To find out how much farther they have to travel, we need to subtract the distance they have already covered from the total depth of the cave. 

The total depth of the cave is 1218 feet, and they have already covered 849 feet. 

So, the remaining distance to cover is 1218 - 849 = 369 feet.

Therefore, they have to travel 369 feet more to reach the end of the cave.

#### <369>",text
15,The cave is 1218 feet deep and they are already at 849 feet. If they are travelling at speed of 17 How much farther until they reach the end of the cave?,The Ferris wheel in paradise park has 4 seats. If 20 people can ride the wheel at the same time How many people can each seat hold?,369,5,"20 / 4 = 5
#### <5>",text
16,The Ferris wheel in paradise park has 4 seats. If 20 people can ride the wheel at the same time How many people can each seat hold?,A farmer had 177 tomatoes and 12 potatoes in his garden. If he picked 53 tomatoes How many tomatoes and potatoes does he have left?,5,136,"177 - 53 = 124
124 + 12 = 136
He has 136 tomatoes and potatoes left.
#### <136>",text
17,A farmer had 177 tomatoes and 12 potatoes in his garden. If he picked 53 tomatoes How many tomatoes and potatoes does he have left?,Danny collects bottle caps. He lost 66 bottle caps at the park. Now he has 25 bottle caps in his collection. How many bottle caps did danny have at first?,136,91,"To find the number of bottle caps Danny had at first, we can use the following equation:

Initial number of bottle caps = Number of bottle caps lost + Number of bottle caps remaining

Let's denote the initial number of bottle caps as 'x'. According to the problem, we have:

x = 66 (number of bottle caps lost) + 25 (number of bottle caps remaining)

Now, we can solve for 'x':

x = 66 + 25
x = 91

So, Danny had 91 bottle caps at first. Therefore, the answer is:

#### 91",text
18,Danny collects bottle caps. He lost 66 bottle caps at the park. Now he has 25 bottle caps in his collection. How many bottle caps did danny have at first?,"Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?",91,13,"5 + 8 = 13 emails
#### <13>",text
19,"Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?",Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. How many sweet cookies did Paco have left?,13,7,"22 - 15 = 7
Paco had 7 sweet cookies left.
#### 7",text
20,Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. How many sweet cookies did Paco have left?,The ring toss game at the carnival made the same amount of money each day. In total in 5 days they earned 165 dollars. How much did they make per day?,7,33,"To find out how much money the ring toss game made per day, we need to divide the total amount of money earned by the number of days.

1. Total amount of money earned: $165
2. Number of days: 5

Now, we divide the total amount by the number of days:

$165 ÷ 5 = $33

So, the ring toss game made $33 per day.

#### $33",text
21,The ring toss game at the carnival made the same amount of money each day. In total in 5 days they earned 165 dollars. How much did they make per day?,Dave had 24 files and 13 apps on his phone. After deleting some apps and files he had 17 apps and 21 files left. How many files did he delete?,33,3,"To find out how many files Dave deleted, we can use the information given to set up an equation. Initially, Dave had 24 files and 13 apps, and after deleting some, he had 17 apps and 21 files left. Let's denote the number of files Dave deleted as \(x\).

The total number of items (files + apps) he had initially was \(24 + 13 = 37\).

After deleting some files, he had 21 files left. This means the total number of items he had after deleting some files was \(21 + 17 = 38\).

The difference between the total number of items he had initially and the total number of items he had after deleting some files is equal to the number of files he deleted. So, we can set up the equation:

\[37 - x = 38\]

Solving for \(x\), we get:

\[37 - 38 = -x\]

\[-1 = -x\]

Multiplying both sides by -1, we get:

\[x = 1\]

Therefore, Dave deleted 1 file. The answer is \(\boxed{1}\).",neither
22,Dave had 24 files and 13 apps on his phone. After deleting some apps and files he had 17 apps and 21 files left. How many files did he delete?,In a school there are 569 girls and 236 boys. How many more girls than boys does the school have?,3,333,"569 - 236 = 333
The school has 333 more girls than boys.
#### 333",text
23,In a school there are 569 girls and 236 boys. How many more girls than boys does the school have?,Rebecca wants to split a collection of eggs into groups of 11. If each group has 2 eggs How many eggs does Rebecca have?,333,22,"Let x be the number of eggs. Then x is divisible by 11 and x/11 = 2. Therefore, x = 11 * 2 = 22.  Therefore, the answer is 22.",text
24,Rebecca wants to split a collection of eggs into groups of 11. If each group has 2 eggs How many eggs does Rebecca have?,Mary is baking a cake. The recipe calls for 7 cups of sugar and 10 cups of flour. She already put in 4 cups of sugar. How many more cups of sugar does she need to add?,22,3,"To find out how many more cups of sugar Mary needs to add, we need to subtract the amount of sugar she has already put in from the total amount of sugar required for the recipe.

Total sugar required: 7 cups
Sugar already put in: 4 cups

Sugar needed to be added: 7 cups - 4 cups = 3 cups

So, Mary needs to add 3 more cups of sugar to the cake. 

#### 3",text
25,Mary is baking a cake. The recipe calls for 7 cups of sugar and 10 cups of flour. She already put in 4 cups of sugar. How many more cups of sugar does she need to add?,Dave had 21 apps on his phone. He added 89 new apps. After deleting some he had 24 left. How many more apps did he add than he deleted?,3,3,"Step 1: Find the total number of apps added.
21 + 89 = 110 apps added.

Step 2: Find the number of apps deleted.
110 - 24 = 86 apps deleted.

Step 3: Find the difference between the number of apps added and deleted.
110 - 86 = 24 apps.

Therefore, Dave added 24 more apps than he deleted. 
#### <24>",ambiguous
26,Dave had 21 apps on his phone. He added 89 new apps. After deleting some he had 24 left. How many more apps did he add than he deleted?,During summer break 202958 kids from Lawrence county go to camp and the other 777622 kids stay home. How many more kids stayed home compared to those who went to the camp?,3,574664,"To find out how many more kids stayed home compared to those who went to the camp, we need to subtract the number of kids who went to camp from the number of kids who stayed home.

Number of kids who stayed home = 777,622
Number of kids who went to camp = 281,585

Difference = Number of kids who stayed home - Number of kids who went to camp
Difference = 777,622 - 281,585
Difference = 496,037

So, 496,037 more kids stayed home compared to those who went to the camp.

#### <496037>",neither
27,During summer break 202958 kids from Lawrence county go to camp and the other 777622 kids stay home. How many more kids stayed home compared to those who went to the camp?,The grasshopper and the frog had a jumping contest. The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the grasshopper. How far did the frog jump?,574664,11,"The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the frog. So, the frog jumped 13 - 2 = 11 inches. Therefore, the frog jumped 11 inches.",text
28,The grasshopper and the frog had a jumping contest. The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the grasshopper. How far did the frog jump?,Allan brought 3 balloons and 20 balls while Jake brought 5 balloons and 59 balls to the park. How many balloons did Allan and Jake have in the park?,11,8,"Step 1: Find the total number of balloons Allan and Jake brought.
Allan brought 3 balloons and Jake brought 5 balloons.
3 balloons + 5 balloons = 8 balloons
So, Allan and Jake had 8 balloons in the park.

Therefore, the answer is 8 balloons.",text
29,Allan brought 3 balloons and 20 balls while Jake brought 5 balloons and 59 balls to the park. How many balloons did Allan and Jake have in the park?,He then went to see the oranges being harvested. He found out that they harvest 8 sacks per day. How many days will it take to harvest 24 sacks of oranges?,8,3,"To find out how many days it will take to harvest 24 sacks of oranges, we need to divide the total number of sacks by the number of sacks harvested per day.

24 sacks ÷ 8 sacks/day = 3 days

Therefore, it will take 3 days to harvest 24 sacks of oranges.

#### <3>",text
30,He then went to see the oranges being harvested. He found out that they harvest 8 sacks per day. How many days will it take to harvest 24 sacks of oranges?,Every day Ryan spends 6 hours on learning english and 5 hours on learning chinese. If he learns for 2 days How many hours does he spend on learning english in all?,3,12,"6 * 2 = 12 hours
Answer: 12",text
31,Every day Ryan spends 6 hours on learning english and 5 hours on learning chinese. If he learns for 2 days How many hours does he spend on learning english in all?,Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes. How many more cakes did baker make than those he sold?,12,184,"144 - 71 = 73
73 + 111 = 184
184 - 73 = 111
Baker made 111 more cakes than those he sold.
Answer: 111",neither
32,Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes. How many more cakes did baker make than those he sold?,There were 12 people on the bus. At the next stop 4 more people got on the bus. Each bus can not have more than 36 people. How many people are there on the bus now?,184,16,"Step 1: Add the number of people on the bus to the number of people who got on the bus.
12 + 4 = 16
Step 2: Check if the number of people on the bus is less than or equal to 36.
16 is less than 36, so the number of people on the bus is 16.
#### <16>",text
33,There were 12 people on the bus. At the next stop 4 more people got on the bus. Each bus can not have more than 36 people. How many people are there on the bus now?,Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,16,9,"Step 1: Determine the number of balloons Jake initially brought to the park.
Jake initially brought 6 balloons.

Step 2: Determine the number of balloons Jake bought at the park.
Jake bought 3 more balloons at the park.

Step 3: Calculate the total number of balloons Jake brought to the park.
To find the total number of balloons Jake brought to the park, add the number of balloons he initially brought to the number of balloons he bought at the park.

Total balloons Jake brought to the park = Initial balloons + Brought balloons
Total balloons Jake brought to the park = 6 + 3
Total balloons Jake brought to the park = 9

Therefore, Jake brought 9 balloons to the park.",text
34,Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,An industrial machine worked for 5 minutes. It can make 4 shirts a minute. How many shirts did machine make?,9,20,"4 × 5 = 20
#### 20",text
35,An industrial machine worked for 5 minutes. It can make 4 shirts a minute. How many shirts did machine make?,Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,20,3,"To find out how many salty cookies Paco had left, we need to subtract the number of salty cookies he ate from the total number of salty cookies he had.

1. Start with the total number of salty cookies Paco had: 6
2. Subtract the number of salty cookies he ate: 3

6 - 3 = 3

So, Paco had 3 salty cookies left. The answer is 3.",text
36,Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long. How many pages does the book have altogether?,3,125,"66 + 35 + 24 = 125
The book has 125 pages.",text
37,A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long. How many pages does the book have altogether?,Some children were riding on the bus. At the bus stop 2 more children got on the bus. Then there were 41 children altogether on the bus. How many children were riding on the bus before the bus stop?,125,39,"Let's denote the number of children riding on the bus before the bus stop as x. According to the problem, when 2 more children got on the bus at the bus stop, the total number of children became 41. Therefore, we can write the equation: x + 2 = 41. To find the value of x, we need to subtract 2 from both sides of the equation: x = 41 - 2. So, x equals 39. Therefore, there were 39 children riding on the bus before the bus stop. Hence, the answer is 39.",text
38,Some children were riding on the bus. At the bus stop 2 more children got on the bus. Then there were 41 children altogether on the bus. How many children were riding on the bus before the bus stop?,Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?,39,5,"To find out how many eggs each group will have, we need to divide the total number of eggs by the number of groups. In this case, we have 15 eggs and 3 groups. So, we will divide 15 by 3.

15 ÷ 3 = 5

Therefore, each group will have 5 eggs. 

#### <5>",text
39,Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?,After finding some bottle caps at the park danny has 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier How many bottle caps did he find at the park?,5,7,"To find out how many bottle caps Danny found at the park, we need to subtract the number of bottle caps he had earlier from the total number of bottle caps he has now.

Danny's current total of bottle caps: 32
Danny's previous total of bottle caps: 25

Number of bottle caps found at the park: 32 - 25 = 7

So, Danny found 7 bottle caps at the park.

#### <7>",text
40,After finding some bottle caps at the park danny has 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier How many bottle caps did he find at the park?,"Julia played tag with 15 kids on monday, 18 kids on tuesday and 97 kids on wednesday. How many kids did she play with on monday and tuesday?",7,33,"15 + 18 = 33
Julia played with 33 kids on monday and tuesday.",text
41,"Julia played tag with 15 kids on monday, 18 kids on tuesday and 97 kids on wednesday. How many kids did she play with on monday and tuesday?",In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy How many boys did she give the marbles to?,33,2,"Step 1: Haley has 10 marbles.
Step 2: She gave 5 marbles to each boy.
Step 3: To find out how many boys she gave the marbles to, we need to divide the total number of marbles by the number of marbles each boy received.
Step 4: 10 marbles ÷ 5 marbles/boy = 2 boys.
Step 5: Therefore, Haley gave the marbles to 2 boys.
#### <2>",text
42,In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy How many boys did she give the marbles to?,After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height?,2,81,"Step 1: Determine Dean's height in feet.
Dean's height = 9 feet

Step 2: Calculate the depth of the water.
Depth of the water = 10 times Dean's height
Depth of the water = 10 * 9 feet
Depth of the water = 90 feet

Step 3: Find out how much deeper the water is than Dean's height.
Difference = Depth of the water - Dean's height
Difference = 90 feet - 9 feet
Difference = 81 feet

So, the water is 81 feet deeper than Dean's height. 
#### <81>",text
43,After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height?,A book has 3 chapters. The first chapter is 91 pages long the second chapter is 23 pages long and the third chapter is 25 pages long. How many more pages does the first chapter have than the second chapter?,81,68,"91 - 23 = 68
The first chapter has 68 more pages than the second chapter.
#### 68",text
44,A book has 3 chapters. The first chapter is 91 pages long the second chapter is 23 pages long and the third chapter is 25 pages long. How many more pages does the first chapter have than the second chapter?,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 317 visitors came to the Buckingham palace that day. If there were 295 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?",68,22,"317 - 295 = 22
22 more visitors visited the Buckingham palace on that day than on the previous day.
#### 22",text
45,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 317 visitors came to the Buckingham palace that day. If there were 295 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?",The Razorback t-shirt shop made $ 51 dollars from selling 3 t-shirt during the Arkansas and Texas tech game they. What is the cost of each t-shirt?,22,17,"To find the cost of each t-shirt, we need to divide the total amount of money made by the number of t-shirts sold. 
$51 ÷ 3 = $17
Therefore, the cost of each t-shirt is $17. 
#### <answer>",text
46,The Razorback t-shirt shop made $ 51 dollars from selling 3 t-shirt during the Arkansas and Texas tech game they. What is the cost of each t-shirt?,"Jack received 3 emails in the morning, 4 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the morning and evening?",17,11,"3 + 8 = 11
Jack received 11 emails in the morning and evening.",text
47,"Jack received 3 emails in the morning, 4 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the morning and evening?",Lawrence county has 313473 kids. During summer break 274865 kids stay home and the rest go to camp. How many kids go to the camp during the break?,11,38608,"To find out how many kids go to the camp, we need to subtract the number of kids who stay home from the total number of kids in Lawrence county.

Total number of kids = 313473
Number of kids who stay home = 274865

Number of kids who go to the camp = Total number of kids - Number of kids who stay home
= 313473 - 274865
= 38608

So, 38608 kids go to the camp during the break. 

Therefore, the answer is 38608.",text
48,Lawrence county has 313473 kids. During summer break 274865 kids stay home and the rest go to camp. How many kids go to the camp during the break?,The grasshopper and the frog had a jumping contest. The grasshopper jumped 35 inches. The grasshopper jumped 4 inches farther than the frog. How much did they jump altogether?,38608,66,"The grasshopper jumped 35 inches. The grasshopper jumped 4 inches farther than the frog. So, the frog jumped 35 - 4 = 31 inches. The total distance they jumped is 35 + 31 = 66 inches. Therefore, the answer is 66 inches.",text
49,The grasshopper and the frog had a jumping contest. The grasshopper jumped 35 inches. The grasshopper jumped 4 inches farther than the frog. How much did they jump altogether?,Winter is almost here and most animals are migrating to warmer countries. There are 3 bird families living near the mountain. 26 new bird families came to live near the mountain from the arctic while 2 bird families flew away further south for winter. How many bird families were left near the mountain?,66,27,"To find out how many bird families were left near the mountain, we need to add the number of bird families that came to live near the mountain to the number of bird families that were already living there, and then subtract the number of bird families that flew away.

1. Start with the number of bird families that were already living near the mountain: 3 families.
2. Add the number of new bird families that came to live near the mountain: 26 families.
3. Subtract the number of bird families that flew away: 2 families.

So, the total number of bird families left near the mountain is 3 + 26 - 2 = 27 families.

Therefore, the answer is 27 families.",text
50,Winter is almost here and most animals are migrating to warmer countries. There are 3 bird families living near the mountain. 26 new bird families came to live near the mountain from the arctic while 2 bird families flew away further south for winter. How many bird families were left near the mountain?,Adam could fit 8 action figures and 10 cabinets on each shelf in his room. His room has 4 shelves. How many total items could his shelves hold?,27,72,"To find the total number of items Adam's shelves can hold, we need to calculate the total number of action figures and cabinets he can fit on all the shelves combined.

1. First, let's find out how many action figures Adam can fit on all the shelves:
   - He can fit 8 action figures on each shelf.
   - His room has 4 shelves.
   - So, the total number of action figures he can fit is \(8 \times 4 = 32\).

2. Next, let's find out how many cabinets Adam can fit on all the shelves:
   - He can fit 10 cabinets on each shelf.
   - His room has 4 shelves.
   - So, the total number of cabinets he can fit is \(10 \times 4 = 40\).

3. To find the total number of items Adam's shelves can hold, we add the total number of action figures and cabinets:
   - Total items = Total action figures + Total cabinets
   - Total items = \(32 + 40 = 72\).

Therefore, Adam's shelves can hold a total of 72 items. The answer is: \(\boxed{72}\).",text
51,Adam could fit 8 action figures and 10 cabinets on each shelf in his room. His room has 4 shelves. How many total items could his shelves hold?,Robin's hair was 16 inches long. He cut off 11 inches. Then it again grew by 12 inches. How long is his hair now?,72,17,"16 - 11 = 5
5 + 12 = 17
Robin's hair is now 17 inches long.
#### <17>",text
52,Robin's hair was 16 inches long. He cut off 11 inches. Then it again grew by 12 inches. How long is his hair now?,Friends of Katie had 57 games and she had 63 ds games. How many more games does Katie have than her friends?,17,6,"Step 1: Find the total number of games Katie has.
Katie has 63 DS games.

Step 2: Find the total number of games her friends have.
Her friends have 57 games.

Step 3: Subtract the total number of games her friends have from the total number of games Katie has.
63 (Katie's games) - 57 (friends' games) = 6 games

Katie has 6 more games than her friends.",text
53,Friends of Katie had 57 games and she had 63 ds games. How many more games does Katie have than her friends?,Lucy went to the grocery store. She bought 10 packs of cookie and 4 packs of cake. How many more packs of cookie did she buy over cake?,6,6,"10 - 4 = 6
#### 6",ambiguous
54,Lucy went to the grocery store. She bought 10 packs of cookie and 4 packs of cake. How many more packs of cookie did she buy over cake?,"6 red peaches, 90 yellow peaches and 16 green peaches are in the basket. How many red and green peaches are in the basket?",6,22,"6 + 16 = 22
22 red and green peaches
#### <22>",text
55,"6 red peaches, 90 yellow peaches and 16 green peaches are in the basket. How many red and green peaches are in the basket?",Mary is baking a cake. The recipe calls for 10 cups of flour 2 cups of sugar and 80 cups of salt. She already put in 7 cups of flour. How many more cups of flour than cups of sugar does she need to add now?,22,1,"Step 1: Find the number of cups of flour Mary needs to add.
She needs to add 10 cups of flour in total, and she has already put in 7 cups. So, she needs to add 10 - 7 = 3 more cups of flour.

Step 2: Find the number of cups of sugar she needs to add.
She needs to add 2 cups of sugar in total.

Step 3: Find the difference between the number of cups of flour and cups of sugar she needs to add.
She needs to add 3 more cups of flour than cups of sugar.

Therefore, the answer is 3.",neither
56,Mary is baking a cake. The recipe calls for 10 cups of flour 2 cups of sugar and 80 cups of salt. She already put in 7 cups of flour. How many more cups of flour than cups of sugar does she need to add now?,Paco had 17 cookies. He ate 14 cookies and gave 13 of them to his friend. How many more cookies did he eat than those he gave to his friend?,1,1,"Step 1: Subtract the number of cookies Paco ate from the total number of cookies he had.
17 - 14 = 3 cookies

Step 2: Subtract the number of cookies Paco gave to his friend from the number of cookies he ate.
3 - 13 = -10 cookies

Since the result is negative, it means Paco ate 10 more cookies than those he gave to his friend. Therefore, the answer is 10.

#### <10>",ambiguous
57,Paco had 17 cookies. He ate 14 cookies and gave 13 of them to his friend. How many more cookies did he eat than those he gave to his friend?,In a school there are 315 girls and 309 boys. There are also 772 teachers How many people are there in that school?,1,1396,"315 + 309 + 772 = 1396
#### 1396",text
