problem_id,image_question,text_question,image_reference,text_reference,prediction,follows,prompt_role
18,Danny collects bottle caps. He lost 66 bottle caps at the park. Now he has 25 bottle caps in his collection. How many bottle caps did danny have at first?,"Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?",91,13,"To solve this problem, we need to add the number of emails received in the morning, afternoon, and evening.

Morning: 4 emails
Afternoon: 5 emails
Evening: 8 emails

Total emails received = 4 + 5 + 8 = 17 emails

Therefore, Jack received 17 emails in the afternoon and evening.

#### 17",neither,neutral
19,"Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?",Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. How many sweet cookies did Paco have left?,13,7,"To solve the problem, we need to subtract the number of sweet cookies eaten from the initial number of sweet cookies. 

Paco had 22 sweet cookies and ate 15 sweet cookies. So, the number of sweet cookies left is:

22 - 15 = 7

Therefore, Paco had 7 sweet cookies left. The answer is:

#### 7",text,neutral
20,Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. How many sweet cookies did Paco have left?,The ring toss game at the carnival made the same amount of money each day. In total in 5 days they earned 165 dollars. How much did they make per day?,7,33,"To solve this problem, we need to determine the amount of money made per day by the ring toss game. We know that the total amount of money earned in 5 days is 165 dollars. We can set up an equation to represent this situation:

Total money earned = (Number of days) * (Amount of money made per day)

We know that the total money earned is 165 dollars and the number of days is 5. We can substitute these values into the equation:

165 = 5 * (Amount of money made per day)

Now, we can solve for the amount of money made per day by dividing both sides of the equation by 5:

Amount of money made per day = 165 / 5

Amount of money made per day = 33

Therefore, the ring toss game made $33 per day.",text,neutral
21,The ring toss game at the carnival made the same amount of money each day. In total in 5 days they earned 165 dollars. How much did they make per day?,Dave had 24 files and 13 apps on his phone. After deleting some apps and files he had 17 apps and 21 files left. How many files did he delete?,33,3,"To solve this problem, we can set up an equation based on the information given. Let's denote the number of files Dave deleted as \(x\).

According to the problem, Dave started with 24 files and ended up with 17 files. This means that the number of files he deleted is equal to the difference between the initial number of files and the final number of files:

\[x = 24 - 17\]

Now, let's solve for \(x\):

\[x = 7\]

So, Dave deleted 7 files.",neither,neutral
22,Dave had 24 files and 13 apps on his phone. After deleting some apps and files he had 17 apps and 21 files left. How many files did he delete?,In a school there are 569 girls and 236 boys. How many more girls than boys does the school have?,3,333,"To solve this problem, we need to find the difference between the number of girls and boys in the school.

Step 1: Add the number of girls and boys.
569 girls + 236 boys = 805 students

Step 2: Subtract the number of boys from the number of girls to find the difference.
805 students - 236 boys = 569 girls

Therefore, the school has 569 more girls than boys. The answer is:
#### 569",neither,neutral
23,In a school there are 569 girls and 236 boys. How many more girls than boys does the school have?,Rebecca wants to split a collection of eggs into groups of 11. If each group has 2 eggs How many eggs does Rebecca have?,333,22,"To solve the problem, we need to determine the total number of eggs Rebecca has. We know that each group of 11 eggs has 2 eggs. Therefore, we can set up the following equation:

11 eggs/group * 2 eggs/group = total eggs

Solving for the total number of eggs:

22 eggs/group = total eggs

Therefore, Rebecca has 22 eggs.",text,neutral
24,Rebecca wants to split a collection of eggs into groups of 11. If each group has 2 eggs How many eggs does Rebecca have?,Mary is baking a cake. The recipe calls for 7 cups of sugar and 10 cups of flour. She already put in 4 cups of sugar. How many more cups of sugar does she need to add?,22,3,"To solve the problem, we need to subtract the amount of sugar Mary has already put in from the total amount of sugar required. 

Total amount of sugar required: 7 cups
Amount of sugar Mary has already put in: 4 cups

Amount of sugar Mary needs to add: 7 cups - 4 cups = 3 cups

So, Mary needs to add 3 more cups of sugar. The answer is:

#### 3",text,neutral
25,Mary is baking a cake. The recipe calls for 7 cups of sugar and 10 cups of flour. She already put in 4 cups of sugar. How many more cups of sugar does she need to add?,Dave had 21 apps on his phone. He added 89 new apps. After deleting some he had 24 left. How many more apps did he add than he deleted?,3,3,"To solve this problem, we need to determine the difference between the number of apps Dave added and the number of apps he deleted. 

1. Dave started with 21 apps.
2. He added 89 new apps.
3. After deleting some, he had 24 apps left.

Let's calculate the difference:

- Number of apps added: 89
- Number of apps deleted: 24

Difference = Number of apps added - Number of apps deleted
Difference = 89 - 24
Difference = 65

Dave added 65 more apps than he deleted.",ambiguous,neutral
26,Dave had 21 apps on his phone. He added 89 new apps. After deleting some he had 24 left. How many more apps did he add than he deleted?,During summer break 202958 kids from Lawrence county go to camp and the other 777622 kids stay home. How many more kids stayed home compared to those who went to the camp?,3,574664,"To solve this problem, we need to subtract the number of kids who went to camp from the number of kids who stayed home. 

Number of kids who went to camp: 202958
Number of kids who stayed home: 777622

Number of kids who stayed home compared to those who went to the camp: 777622 - 202958 = 574664

So, 574,664 more kids stayed home compared to those who went to the camp.",text,neutral
27,During summer break 202958 kids from Lawrence county go to camp and the other 777622 kids stay home. How many more kids stayed home compared to those who went to the camp?,The grasshopper and the frog had a jumping contest. The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the grasshopper. How far did the frog jump?,574664,11,"To solve the problem, we need to determine how far the frog jumped. Let's break it down step by step:

1. The grasshopper jumped 13 inches.
2. The grasshopper jumped 2 inches farther than the grasshopper.

First, let's find out how far the grasshopper jumped:

13 inches (grasshopper's jump) + 2 inches (additional jump) = 15 inches

Now, we know the grasshopper jumped 15 inches. Since the frog jumped 2 inches farther than the grasshopper, we can find out how far the frog jumped by subtracting the grasshopper's jump from the frog's jump:

15 inches (grasshopper's jump) - 2 inches (additional jump) = 13 inches

Therefore, the frog jumped 13 inches. The answer is:

#### 13 inches",neither,neutral
28,The grasshopper and the frog had a jumping contest. The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the grasshopper. How far did the frog jump?,Allan brought 3 balloons and 20 balls while Jake brought 5 balloons and 59 balls to the park. How many balloons did Allan and Jake have in the park?,11,8,"To solve this problem, we need to add the number of balloons and balls each person brought to the park.

1. Allan brought 3 balloons and 20 balls.
2. Jake brought 5 balloons and 59 balls.

Adding these together:

3 balloons + 20 balls = 23 balloons
5 balloons + 59 balls = 64 balls

Adding these together gives us:

23 balloons + 64 balls = 87 balloons

Therefore, Allan and Jake had 87 balloons in the park.",neither,neutral
29,Allan brought 3 balloons and 20 balls while Jake brought 5 balloons and 59 balls to the park. How many balloons did Allan and Jake have in the park?,He then went to see the oranges being harvested. He found out that they harvest 8 sacks per day. How many days will it take to harvest 24 sacks of oranges?,8,3,"To solve this problem, we need to determine how many days it will take to harvest 24 sacks of oranges, given that they harvest 8 sacks per day.

Step 1: Determine the number of sacks harvested per day.
8 sacks per day.

Step 2: Determine the number of days required to harvest 24 sacks.
To find this, we divide the total number of sacks by the number of sacks harvested per day.
24 sacks / 8 sacks per day = 3 days.

Therefore, it will take 3 days to harvest 24 sacks of oranges.

#### Answer: 3 days",text,neutral
30,He then went to see the oranges being harvested. He found out that they harvest 8 sacks per day. How many days will it take to harvest 24 sacks of oranges?,Every day Ryan spends 6 hours on learning english and 5 hours on learning chinese. If he learns for 2 days How many hours does he spend on learning english in all?,3,12,"To solve this problem, we need to calculate the total number of hours Ryan spends on learning English over the two days.

Step 1: Calculate the total hours spent on learning English each day.
- Ryan spends 6 hours on learning English each day.

Step 2: Calculate the total hours spent on learning English over the two days.
- Since he spends 6 hours on English each day, over two days, he will spend 6 hours/day x 2 days = 12 hours.

Therefore, the answer is:
#### 12 hours",text,neutral
31,Every day Ryan spends 6 hours on learning english and 5 hours on learning chinese. If he learns for 2 days How many hours does he spend on learning english in all?,Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes. How many more cakes did baker make than those he sold?,12,184,"To solve the problem, we need to follow these steps:

1. Calculate the number of cakes Baker made after selling 71.
2. Calculate the total number of cakes Baker made after making 111 more.
3. Subtract the number of cakes sold from the total number of cakes made.

Let's do the calculations:

1. Number of cakes made after selling 71:
   \( 144 - 71 = 73 \)

2. Total number of cakes made after making 111 more:
   \( 73 + 111 = 184 \)

3. Number of cakes Baker made more than he sold:
   \( 184 - 71 = 113 \)

So, Baker made 113 more cakes than he sold. The answer is:
#### 113",neither,neutral
32,Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes. How many more cakes did baker make than those he sold?,There were 12 people on the bus. At the next stop 4 more people got on the bus. Each bus can not have more than 36 people. How many people are there on the bus now?,184,16,"To solve this problem, we need to follow these steps:

1. Determine the initial number of people on the bus.
2. Add the number of people who got on the bus at the next stop.
3. Check if the total number of people on the bus does not exceed 36.

Step 1: Initial number of people on the bus
There were 12 people on the bus initially.

Step 2: Number of people who got on the bus at the next stop
4 more people got on the bus.

Step 3: Total number of people on the bus
Add the initial number of people to the number of people who got on the bus:
12 (initial) + 4 (additional) = 16

Step 4: Check if the total number of people on the bus does not exceed 36
16 (total) < 36

Since the total number of people on the bus is less than 36, the problem is solved.

#### Answer: There are 16 people on the bus now.",text,neutral
33,There were 12 people on the bus. At the next stop 4 more people got on the bus. Each bus can not have more than 36 people. How many people are there on the bus now?,Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,16,9,"To solve the problem, we need to determine how many balloons Jake brought to the park. Let's break it down step by step:

1. Allan brought 5 balloons to the park.
2. Jake brought 6 balloons to the park.
3. Jake bought 3 more balloons at the park.

To find out how many balloons Jake brought to the park, we need to add the balloons he already had to the balloons he bought:

Jake's balloons = 6 (already had) + 3 (bought) = 9 balloons

So, Jake brought 9 balloons to the park.",text,neutral
34,Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,An industrial machine worked for 5 minutes. It can make 4 shirts a minute. How many shirts did machine make?,9,20,"To solve this problem, we need to calculate the total number of shirts made by the machine. We know that the machine worked for 5 minutes and can make 4 shirts per minute. Therefore, the total number of shirts made by the machine is:

5 minutes * 4 shirts/minute = 20 shirts

So, the answer is:

#### 20 shirts",text,neutral
35,An industrial machine worked for 5 minutes. It can make 4 shirts a minute. How many shirts did machine make?,Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,20,3,"To solve this problem, we need to subtract the number of sweet cookies Paco ate from the total number of sweet cookies he had. Then, we subtract the number of salty cookies he ate from the total number of salty cookies he had. Finally, we subtract the number of sweet cookies he ate from the total number of sweet cookies he had to find out how many salty cookies he had left.

Step 1: Subtract the number of sweet cookies Paco ate from the total number of sweet cookies he had.
9 sweet cookies - 36 sweet cookies = -27 sweet cookies

Step 2: Subtract the number of salty cookies he ate from the total number of salty cookies he had.
6 salty cookies - 3 salty cookies = 3 salty cookies

Step 3: Subtract the number of sweet cookies he ate from the total number of sweet cookies he had to find out how many salty cookies he had left.
9 sweet cookies - 3 sweet cookies = 6 sweet cookies

Therefore, Paco had 6 salty cookies left. The answer is: 6",neither,neutral
36,Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long. How many pages does the book have altogether?,3,125,"To solve this math problem, we need to add up the number of pages in each chapter and then multiply that sum by the number of chapters in the book.

First, let's add up the number of pages in each chapter:

- First chapter: 66 pages
- Second chapter: 35 pages
- Third chapter: 24 pages

Now, let's add those numbers together:

66 + 35 + 24 = 125

So, the total number of pages in the book is 125 pages.

Now, let's multiply that sum by the number of chapters in the book:

125 pages/chapter * 3 chapters = 375 pages

Therefore, the book has 375 pages altogether.",neither,neutral
37,A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long. How many pages does the book have altogether?,Some children were riding on the bus. At the bus stop 2 more children got on the bus. Then there were 41 children altogether on the bus. How many children were riding on the bus before the bus stop?,125,39,"To solve this problem, we can set up an equation based on the information given. Let's denote the number of children on the bus before the bus stop as \( x \).

According to the problem, at the bus stop, 2 more children got on the bus, making the total number of children on the bus 41. We can write this as an equation:

\[ x + 2 = 41 \]

To find the value of \( x \), we can solve for \( x \) by subtracting 2 from both sides of the equation:

\[ x = 41 - 2 \]
\[ x = 39 \]

Therefore, there were 39 children riding on the bus before the bus stop.",text,neutral
38,Some children were riding on the bus. At the bus stop 2 more children got on the bus. Then there were 41 children altogether on the bus. How many children were riding on the bus before the bus stop?,Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?,39,5,"To solve the problem, we need to divide the total number of eggs by the number of groups. Rebecca has 15 eggs and wants to split them into 3 groups. So, we can calculate the number of eggs in each group as follows:

Number of eggs in each group = Total number of eggs / Number of groups

Number of eggs in each group = 15 / 3

Number of eggs in each group = 5

Therefore, each group will have 5 eggs.",text,neutral
39,Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?,After finding some bottle caps at the park danny has 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier How many bottle caps did he find at the park?,5,7,"To solve this problem, we need to determine how many bottle caps Danny found at the park. We know that Danny had 25 bottle caps earlier and now has 32 bottle caps in his collection. 

To find out how many bottle caps Danny found at the park, we can subtract the number of bottle caps he had earlier from the number of bottle caps he has now:

32 (current number of bottle caps) - 25 (number of bottle caps he had earlier) = 7

So, Danny found 7 bottle caps at the park.",text,neutral
40,After finding some bottle caps at the park danny has 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier How many bottle caps did he find at the park?,"Julia played tag with 15 kids on monday, 18 kids on tuesday and 97 kids on wednesday. How many kids did she play with on monday and tuesday?",7,33,"To solve this problem, we need to add the number of kids Julia played with on Monday and Tuesday.

1. On Monday, Julia played with 15 kids.
2. On Tuesday, Julia played with 18 kids.

To find the total number of kids Julia played with on Monday and Tuesday, we add these two numbers together:

15 (Monday) + 18 (Tuesday) = 33 kids

So, Julia played with 33 kids on Monday and Tuesday.",text,neutral
41,"Julia played tag with 15 kids on monday, 18 kids on tuesday and 97 kids on wednesday. How many kids did she play with on monday and tuesday?",In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy How many boys did she give the marbles to?,33,2,"To solve the problem, we need to determine how many boys Haley gave the marbles to. We know that Haley has 10 marbles and she gave 5 marbles to each boy. 

Let's denote the number of boys as \( x \). 

The equation representing the problem is: 
\[ 5x = 10 \]

To find the value of \( x \), we can divide both sides of the equation by 5:
\[ x = \frac{10}{5} \]
\[ x = 2 \]

Therefore, Haley gave the marbles to 2 boys.",text,neutral
42,In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy How many boys did she give the marbles to?,After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height?,2,81,"To solve this problem, we need to find the depth of the water and then compare it to Dean's height.

1. Calculate the depth of the water: The depth of the water is 10 times Dean's height. Since Dean stands at 9 feet, the depth of the water is 10 * 9 = 90 feet.

2. Compare the depth of the water to Dean's height: The depth of the water is 90 feet, and Dean's height is 9 feet. Therefore, the water is 90 - 9 = 81 feet deeper than Dean's height.

So, the answer is 81 feet.",text,neutral
43,After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height?,A book has 3 chapters. The first chapter is 91 pages long the second chapter is 23 pages long and the third chapter is 25 pages long. How many more pages does the first chapter have than the second chapter?,81,68,"To solve this problem, we need to compare the number of pages in each chapter and determine how many more pages the first chapter has than the second chapter.

1. First chapter: 91 pages
2. Second chapter: 23 pages
3. Third chapter: 25 pages

To find the difference in pages between the first and second chapters, we subtract the number of pages in the second chapter from the number of pages in the first chapter:

91 pages (first chapter) - 23 pages (second chapter) = 68 pages

Therefore, the first chapter has 68 more pages than the second chapter.

#### 68",text,neutral
